links001;;;;;;;;;;;;;;;
Date:;04.02.2008;;;;;;;;;;;;;;
Time:;16:29:01;;;;;;;;;;;;;;
Type:;;;;;;;;;;;;;;;
Description:;;;;;;;;;;;;;;;
Notes:;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;
120;Hz;;;;;;;;;;;;;;
;LUPA;;;LELB;;;LFRM;;;LSHO;;;LFIN;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
140;187,878467;-1144,178059;1392,515713;211,779315;-1193,560206;1251,803028;174,096604;-1219,852533;1125,467271;132,860007;-1027,355101;1538,668896;145,431657;-1216,745763;980,341243
141;182,226655;-1137,638095;1392,40355;205,479315;-1187,304229;1251,488975;167,966319;-1213,739166;1125,56061;128,886451;-1019,859588;1538,454737;139,377998;-1210,215066;979,998497
142;176,491715;-1130,984586;1392,258423;199,168665;-1181,202763;1251,271266;161,608868;-1207,433937;1125,350855;124,529927;-1012,260495;1538,071858;132,911946;-1203,428764;979,731726
143;170,689466;-1124,137498;1391,939741;192,936457;-1175,09193;1251,19146;155,185208;-1201,123177;1125,451655;119,868343;-1004,551089;1537,566599;126,404442;-1196,679412;979,414889
144;164,903597;-1117,244947;1391,597895;186,811616;-1168,770259;1251,022749;148,807493;-1194,882573;1125,407978;115,4633;-996,910838;1537,067898;120,395333;-1190,326818;978,999346
145;159,121513;-1110,346096;1391,119953;180,680436;-1162,32578;1250,716533;142,235697;-1188,506733;1125,054358;111,327199;-989,369702;1536,495673;114,302431;-1184,02778;978,509733
146;153,499418;-1103,613929;1390,694255;174,361028;-1155,871897;1250,544575;135,435235;-1181,827246;1124,959582;107,176111;-981,650952;1536,010601;107,978321;-1177,421422;978,137576
147;148,004613;-1096,840896;1390,39582;167,987121;-1149,411267;1250,410735;127,696641;-1174,5074;1124,498575;103,043539;-973,817155;1535,527829;101,667866;-1170,616126;977,714883
148;141,262578;-1089,147413;1389,625811;161,665396;-1142,743991;1250,052768;119,788479;-1166,787803;1123,656284;99,096557;-966,191278;1534,852367;95,255405;-1163,804321;977,216186
149;134,14722;-1081,282643;1388,63312;155,628885;-1136,065799;1249,720728;113,384839;-1159,572696;1123,238784;95,136118;-958,525538;1534,263081;88,804722;-1156,908764;976,808775
150;129,223227;-1074,561864;1388,244108;149,527233;-1129,39055;1249,262173;107,518831;-1152,868048;1123,09934;90,974796;-950,672085;1533,662871;82,360945;-1149,854339;976,141981
151;124,868115;-1068,147032;1388,071283;142,663059;-1122,283034;1248,601544;101,104266;-1146,048213;1122,799185;86,882446;-942,973448;1532,923398;75,886178;-1142,763701;975,267519
152;119,57356;-1061,279885;1387,696641;135,88945;-1115,113916;1248,117431;94,43487;-1139,043442;1122,275281;82,906295;-935,433394;1532,252888;69,437469;-1135,671394;974,61696
153;114,18286;-1054,117754;1387,105416;130,117161;-1108,412851;1247,681162;87,711569;-1131,973416;1121,800952;78,8521;-927,793124;1531,503283;62,977859;-1128,5842;974,043362
154;108,721123;-1046,810489;1386,453098;124,385282;-1101,69623;1247,097057;81,030562;-1124,740363;1121,386225;74,748553;-920,09958;1530,671825;56,397357;-1121,559786;973,34176
155;103,349902;-1039,568862;1385,907218;118,253374;-1094,742371;1246,30056;74,442335;-1117,434185;1120,884392;70,646831;-912,581265;1529,870586;49,783818;-1114,494941;972,546783
156;98,252291;-1032,345051;1385,068406;112,142503;-1087,676479;1245,391571;67,939486;-1110,204048;1120,237476;66,51823;-905,141098;1529,03077;43,162182;-1107,226843;971,638846
157;93,009811;-1025,078323;1383,990088;106,038565;-1080,377357;1244,598548;61,493888;-1102,914461;1119,415831;62,332824;-897,581663;1528,217342;36,558973;-1099,805116;970,677846
158;87,589175;-1017,826203;1383,016355;99,907063;-1072,990209;1243,690019;54,522742;-1095,485798;1118,616406;58,175524;-889,977496;1527,276474;29,916087;-1092,435241;969,6427
159;82,298916;-1010,578601;1381,959052;93,842057;-1065,709934;1242,564716;47,117016;-1088,053785;1117,682796;54,116609;-882,469366;1526,093866;23,145177;-1085,064988;968,61871
160;77,024859;-1003,283273;1380,774565;87,845534;-1058,462801;1241,356183;40,36345;-1080,62771;1116,480833;49,955646;-875,16708;1524,833037;16,371654;-1077,464375;967,553724
161;71,579421;-995,957387;1379,484952;81,855864;-1051,121278;1240,056184;34,126785;-1073,137412;1115,267816;45,802166;-867,951571;1523,636668;9,58511;-1069,753814;966,268645
162;66,243441;-988,654555;1378,066651;75,772827;-1043,710961;1238,624817;27,717265;-1065,576207;1114,022711;41,669767;-860,551549;1522,606827;2,778435;-1062,080439;965,002807
163;60,960336;-981,367714;1376,631124;69,574052;-1036,267462;1237,203254;21,094346;-1057,901312;1112,761468;37,308422;-853,080235;1521,564862;-4,098015;-1054,324838;963,721931
164;55,558617;-973,96064;1375,195967;63,401818;-1028,658247;1235,770831;14,495146;-1050,15086;1111,438853;32,895078;-845,878014;1520,420096;-11,096776;-1046,370482;962,265801
165;50,172965;-966,491025;1373,746533;57,295824;-1020,90031;1234,234941;8,013847;-1042,335721;1110,06697;28,55129;-838,798703;1519,236334;-18,045746;-1038,217817;960,887532
166;44,792629;-959,219809;1372,177609;51,123691;-1013,143312;1232,642228;1,447298;-1034,370172;1108,768753;24,271894;-831,558043;1518,05047;-25,036607;-1029,946349;959,562129
167;39,57769;-951,995787;1370,627992;44,868043;-1005,355426;1231,003894;-5,185544;-1026,149568;1107,315934;19,898483;-824,383933;1517,211403;-32,183756;-1021,548626;957,997477
168;34,422615;-944,680734;1369,137437;38,605707;-997,508835;1229,402301;-11,887618;-1017,784;1105,798601;15,287955;-817,408252;1516,376236;-39,338496;-1013,036727;956,454968
169;29,092495;-937,434745;1367,628137;32,341481;-989,587883;1227,709676;-18,654597;-1009,433433;1104,240808;10,605948;-810,465329;1515,162115;-46,470553;-1004,409175;955,10477
170;23,637516;-930,265642;1366,093578;26,175686;-981,556463;1225,847444;-25,362268;-1000,947988;1102,487829;6,008147;-803,494503;1514,008929;-53,592166;-995,467057;953,506
171;17,936297;-922,825488;1364,431422;19,917241;-973,483006;1224,082521;-32,134954;-992,268262;1100,71798;1,294444;-796,507758;1513,061621;-60,754014;-986,278729;951,703502
172;12,000178;-915,086205;1362,706943;13,40493;-965,364522;1222,304873;-39,024357;-983,519584;1099,012957;-3,641687;-789,605487;1512,238672;-67,942808;-976,96031;950,116234
173;6,055599;-907,479033;1361,113345;6,847551;-957,078354;1220,413567;-45,954139;-974,656811;1097,388947;-8,549446;-782,734139;1511,361661;-75,078946;-967,386698;948,577278
174;0,078554;-899,949063;1359,666854;0,306152;-948,612916;1218,675989;-52,882102;-965,723045;1095,707683;-13,526786;-775,778771;1510,299895;-82,26854;-957,642538;946,908587
175;-5,925215;-892,284647;1358,122273;-6,294479;-940,06309;1216,935863;-59,852641;-956,653908;1093,879479;-18,720825;-768,803196;1509,44599;-89,530503;-947,675374;945,356738
176;-11,892615;-884,586144;1356,549436;-13,02205;-931,489656;1215,153011;-66,827353;-947,293116;1092,111608;-24,258712;-761,435938;1509,141866;-96,771531;-937,383678;943,912097
177;-17,965649;-876,863404;1355,193774;-19,789132;-922,784859;1213,549485;-73,840277;-937,752872;1090,382308;-29,974649;-753,695185;1509,054075;-104,035178;-926,962642;942,294054
178;-24,053226;-868,963451;1353,987957;-26,585995;-913,930438;1212,017261;-80,945906;-928,021108;1088,766606;-35,484913;-746,447428;1508,86431;-111,343264;-916,339096;940,690264
179;-30,098593;-860,919903;1352,811907;-33,443823;-904,975604;1210,473695;-87,972114;-918,065941;1087,391385;-40,867755;-739,640239;1508,637901;-118,668261;-905,314398;939,452718
180;-36,25513;-852,764953;1351,778717;-40,309026;-895,856543;1209,085673;-94,996787;-907,912972;1086,106138;-46,192711;-732,729896;1508,487743;-125,98606;-894,017465;938,431717
181;-42,535285;-844,329208;1350,861803;-47,217496;-886,544347;1207,860379;-102,209847;-897,530904;1084,987875;-51,509179;-725,678558;1508,474135;-133,259061;-882,430792;937,473675
182;-48,817446;-835,780736;1350,001662;-54,05803;-877,026479;1206,786479;-109,441195;-886,891037;1083,985637;-56,825423;-718,54316;1508,536547;-140,610484;-870,442688;936,624559
183;-55,334452;-827,177036;1349,490231;-60,939833;-867,443542;1205,946881;-116,565823;-876,049693;1082,962699;-62,139523;-711,369218;1508,658286;-147,964852;-858,16758;935,837623
184;-62,021535;-818,402;1349,302771;-67,96719;-857,844697;1205,20361;-123,690604;-865,070933;1082,213526;-67,213087;-703,842853;1508,410387;-155,163326;-845,768064;935,152092
185;-68,139646;-809,799349;1349,215368;-74,868187;-848,036619;1204,628019;-130,739681;-853,839109;1081,709306;-71,952343;-695,806508;1507,797957;-162,41906;-833,211909;934,826566
186;-73,891709;-801,318881;1349,302026;-81,605216;-838,01942;1204,263009;-137,751917;-842,349924;1081,2012;-76,968884;-687,546142;1507,782194;-169,679648;-820,355988;934,763763
187;-79,681906;-792,634741;1349,586098;-88,377606;-827,997016;1203,970558;-144,818994;-830,835945;1080,884655;-82,172178;-679,155721;1508,078004;-176,775609;-807,33409;934,66336
188;-85,402766;-783,56903;1349,626526;-95,198492;-818,017134;1203,854053;-151,82828;-819,171291;1080,79291;-87,153204;-670,383683;1508,196496;-183,937801;-794,176749;934,822906
189;-91,474788;-773,845289;1349,306176;-101,918947;-807,907985;1203,791094;-158,876416;-807,245403;1080,788886;-92,125122;-661,052735;1508,576876;-190,314189;-780,390473;935,064033
190;-98,151133;-763,547482;1349,198931;-108,619454;-797,700634;1203,60021;-166,015387;-795,36195;1080,983917;-97,057826;-651,560852;1509,069289;-194,785291;-765,69238;934,623781
191;-104,889234;-753,093056;1349,386911;-115,461743;-787,532534;1203,601923;-172,987552;-783,465736;1081,111267;-101,783555;-642,023928;1509,557503;-201,65104;-751,996431;935,123717
192;-111,418936;-742,795221;1349,65244;-122,339367;-777,220822;1203,854475;-179,62087;-771,346788;1080,958209;-106,335608;-632,170462;1510,064291;-208,443353;-738,182862;935,71578
193;-117,910477;-732,467774;1349,89209;-129,114132;-766,753089;1204,066259;-186,105758;-759,063283;1080,96103;-110,758567;-622,152169;1510,388155;-215,201311;-724,228995;936,315894
194;-124,365627;-721,930445;1350,164188;-135,776894;-756,247833;1204,266377;-192,730469;-746,667934;1081,289442;-114,976407;-612,126804;1510,753603;-221,795423;-710,149436;936,902772
195;-130,723594;-711,396413;1350,610587;-142,418961;-745,590363;1204,426423;-199,500279;-734,217389;1081,712891;-118,928972;-602,109232;1511,349963;-228,277817;-695,932644;937,642681
196;-137,033066;-700,892798;1351,08713;-149,058887;-734,776087;1204,681507;-206,247089;-721,752697;1082,137075;-122,702717;-592,157444;1511,948712;-234,704989;-681,613166;938,549865
197;-143,683506;-690,263824;1351,559285;-155,693854;-723,718272;1205,130126;-212,775906;-709,159199;1082,562625;-126,355487;-582,3263;1512,586591;-240,964692;-667,231602;939,488644
198;-150,452667;-679,567534;1352,196905;-162,264338;-712,456242;1205,536948;-219,076928;-696,275186;1083,160213;-129,945791;-572,705676;1513,411399;-247,015343;-652,849376;940,588047
199;-156,402255;-669,200662;1353,081785;-168,629011;-701,368752;1205,981648;-225,27555;-683,143283;1084,014914;-133,393829;-563,258205;1514,235672;-252,916248;-638,421671;942,035313
200;-161,630905;-659,186144;1354,095275;-174,766403;-690,514494;1206,576712;-231,371324;-669,97562;1085,00696;-136,657129;-553,901755;1515,135013;-258,79042;-623,813029;943,733411
201;-166,750423;-649,27025;1355,038898;-180,814138;-679,773517;1207,315802;-237,39555;-656,882509;1086,202976;-139,835205;-544,757786;1516,379668;-264,692199;-609,14179;945,583109
202;-171,798833;-639,556982;1355,965415;-186,831548;-669,152168;1208,200689;-243,262004;-643,8947;1087,463377;-142,953796;-535,971341;1517,773318;-270,326245;-594,447708;947,483069
203;-176,68505;-630,103505;1357,129372;-192,743529;-658,751169;1209,201652;-248,983023;-630,923604;1088,771548;-146,063646;-527,46954;1519,160585;-275,515461;-579,670107;949,524761
204;-181,462285;-620,779506;1358,464408;-198,980227;-648,55216;1210,388119;-254,709177;-617,966336;1090,346395;-149,097998;-519,175187;1520,597793;-280,679852;-565,031871;951,792356
205;-186,146322;-611,616786;1359,798649;-205,449211;-638,39944;1211,685464;-260,295636;-605,195078;1092,068999;-151,999971;-511,073561;1522,026288;-286,006359;-550,545151;954,24942
206;-190,623184;-602,709374;1361,086545;-211,327678;-628,389568;1212,830366;-265,581301;-592,627056;1093,811687;-154,842551;-503,036868;1523,64762;-291,094801;-536,008262;956,896513
207;-194,950145;-593,870179;1362,321731;-216,65836;-618,785378;1213,914113;-270,682418;-580,211311;1095,546821;-157,647901;-495,163066;1525,388746;-295,817906;-521,512042;959,636068
208;-199,271428;-585,099219;1363,69329;-221,867882;-609,51135;1215,132315;-275,70188;-568,049825;1097,25389;-160,396605;-487,528988;1526,88015;-300,265942;-507,136453;962,415535
209;-203,600583;-576,632688;1365,133679;-227,011742;-600,322233;1216,265262;-280,629088;-556,23811;1098,914899;-163,084371;-479,943226;1528,196751;-304,582232;-492,848369;965,143978
210;-207,843397;-568,316674;1366,360143;-231,985201;-591,328197;1217,186817;-285,393283;-544,757633;1100,530807;-165,758549;-472,486087;1529,441658;-308,836024;-478,690795;968,011304
211;-211,96878;-560,007865;1367,494715;-236,878874;-582,610804;1218,034031;-289,951843;-533,604613;1102,117292;-168,404533;-465,233143;1530,591318;-312,894767;-464,75056;971,095577
212;-216,048827;-551,938059;1368,729195;-241,87522;-574,038859;1218,813731;-294,508251;-522,731044;1103,622852;-170,900596;-458,102501;1531,682237;-317,033631;-451,152187;974,156031
213;-219,993904;-544,084865;1369,8373;-246,844157;-565,568932;1219,372247;-299,036083;-512,059985;1105,01093;-173,261181;-451,193731;1532,641515;-321,183531;-437,786698;977,233994
214;-223,689208;-536,346646;1370,612828;-251,703867;-557,291451;1219,856854;-303,353771;-501,552467;1106,281969;-175,639737;-444,424426;1533,392024;-324,934033;-424,551597;980,146591
215;-227,261475;-528,928574;1371,357003;-256,462453;-549,264427;1220,382864;-307,528845;-491,259959;1107,602564;-178,07798;-437,719026;1534,025491;-328,657362;-411,703528;982,827997
216;-230,809904;-521,770206;1372,18727;-260,93237;-541,360502;1220,79063;-311,611307;-481,091586;1108,939074;-180,429071;-431,22238;1534,542076;-332,492686;-399,247495;985,656115
217;-234,223694;-514,773962;1372,801413;-265,162585;-533,514833;1221,239484;-315,671012;-471,00425;1110,144209;-182,695974;-424,899453;1534,957571;-335,953724;-387,066862;988,394946
218;-237,445575;-508,142383;1373,321351;-269,320719;-525,958317;1221,612114;-319,633437;-461,244843;1111,303078;-185,012542;-418,696095;1535,314324;-339,249837;-375,33732;990,942516
219;-240,479517;-501,751597;1373,728181;-273,436958;-518,636869;1221,838257;-323,274864;-451,751313;1112,424962;-187,233672;-412,655423;1535,512031;-342,684049;-363,974597;993,583969
220;-243,382338;-495,332797;1373,912746;-277,458328;-511,293135;1222,064037;-326,74199;-442,458198;1113,558048;-189,349451;-406,78096;1535,644522;-346,047103;-352,90403;996,129371
221;-246,219004;-489,002511;1374,112861;-281,164703;-504,105034;1222,084197;-330,145013;-433,486725;1114,641722;-191,473633;-401,055889;1535,7146;-349,270896;-342,152587;998,594782
222;-248,92066;-482,954312;1374,184779;-284,554626;-497,154141;1222,046476;-333,361063;-424,716825;1115,649139;-193,588294;-395,480082;1535,627247;-352,404714;-331,806879;1001,080933
223;-251,448459;-477,137369;1374,187687;-287,786378;-490,404876;1222,034055;-336,450741;-416,290884;1116,476744;-195,692353;-389,950429;1535,512624;-355,510156;-322,086145;1003,489387
224;-253,943533;-471,454575;1374,370674;-290,972602;-483,867226;1221,905666;-339,423332;-408,258845;1117,107753;-197,712541;-384,456877;1535,313412;-358,458394;-312,813963;1005,761696
225;-256,378819;-465,892194;1374,43463;-294,039387;-477,395153;1221,755182;-342,208924;-400,386311;1117,809599;-199,659497;-379,246732;1535,033991;-361,159594;-303,834476;1007,692042
226;-258,63607;-460,39377;1374,245563;-296,814801;-471,080608;1221,523972;-344,80788;-392,793954;1118,410753;-201,550018;-374,212685;1534,82894;-363,74165;-295,208505;1009,432964
227;-260,860256;-454,974792;1373,983122;-299,491084;-465,009189;1221,220153;-347,219908;-385,594053;1118,813645;-203,288289;-369,164974;1534,67457;-366,213977;-286,985229;1011,266968
228;-262,986275;-449,586588;1373,734485;-302,071572;-459,041641;1220,910677;-349,480006;-378,73965;1119,167151;-204,996736;-364,249313;1534,520894;-368,549321;-279,169852;1012,85832
229;-264,89009;-444,20506;1373,474923;-304,313782;-453,252622;1220,516869;-351,71719;-372,153647;1119,396392;-206,768242;-359,549641;1534,273626;-370,692646;-271,670466;1014,093559
230;-266,716428;-438,98074;1373,116617;-306,323212;-447,664795;1220,126692;-353,876842;-365,828639;1119,554013;-208,442846;-355,021409;1534,020508;-372,749503;-264,489548;1015,166031
231;-268,451914;-433,862426;1372,728127;-308,232882;-442,165529;1219,745799;-355,84695;-359,780407;1119,710897;-210,074466;-350,528696;1533,816172;-374,795337;-257,66303;1016,097971
232;-270,073539;-428,831105;1372,3255;-310,027481;-436,878052;1219,331033;-357,657356;-353,981902;1119,791649;-211,683735;-346,089144;1533,515984;-376,787091;-251,200742;1016,962511
233;-271,608114;-424,091416;1371,902234;-311,593747;-431,853058;1218,938285;-359,26659;-348,407453;1119,758535;-213,131108;-341,755253;1533,180624;-378,763249;-245,146911;1017,713246
234;-273,054775;-419,5755;1371,45228;-312,891259;-426,974816;1218,44077;-360,823559;-343,114506;1119,645909;-214,589997;-337,474596;1532,884887;-380,571694;-239,521021;1018,275817
235;-274,394901;-415,084273;1370,905184;-314,060597;-422,262543;1217,825438;-362,404983;-338,103075;1119,49045;-216,206244;-333,285455;1532,546332;-382,271808;-234,319677;1018,645601
236;-275,501897;-410,748145;1370,332543;-315,173494;-417,678668;1217,298889;-363,915373;-333,299693;1119,280971;-217,785632;-329,183528;1532,183249;-383,98846;-229,440447;1018,733265
237;-276,437817;-406,56797;1369,813505;-316,153426;-413,21526;1216,894532;-365,287537;-328,874533;1119,045084;-219,20776;-325,101741;1531,788358;-385,639477;-224,864861;1018,513329
238;-277,245849;-402,461791;1369,349114;-316,941318;-409,040584;1216,462672;-366,486917;-324,822897;1118,786549;-220,586201;-321,003571;1531,362174;-387,393044;-220,751983;1018,208499
239;-277,984457;-398,596003;1368,81789;-317,642618;-405,07301;1215,998985;-367,597995;-320,98742;1118,521665;-221,953998;-316,880925;1530,929644;-389,23138;-217,049467;1017,823618
240;-278,685848;-394,869787;1368,192547;-318,343011;-401,200482;1215,509656;-368,639338;-317,392139;1118,082073;-223,197514;-312,739067;1530,41103;-390,812439;-213,671848;1017,14945
241;-279,224736;-391,075293;1367,584541;-318,968356;-397,567866;1214,965231;-369,594429;-314,122668;1117,422892;-224,332991;-308,483005;1529,99029;-392,135288;-210,651493;1016,310337
242;-279,762192;-387,308379;1367,04101;-319,461736;-394,169288;1214,4363;-370,428307;-311,140364;1116,689827;-225,437239;-304,177158;1529,656004;-393,376163;-207,979998;1015,237051
243;-280,357381;-383,640923;1366,567474;-319,858215;-390,866415;1213,933137;-371,140172;-308,430685;1115,798228;-226,532207;-299,958041;1529,189114;-394,684952;-205,722571;1013,856149
244;-280,796704;-380,027091;1366,022504;-320,16822;-387,640716;1213,445075;-371,819789;-306,107473;1114,879485;-227,671137;-295,70306;1528,60222;-396,035642;-203,921079;1012,427617
245;-281,149911;-376,508873;1365,427531;-320,401361;-384,518632;1212,978257;-372,431496;-304,094747;1113,902327;-228,778791;-291,44208;1527,963962;-397,096628;-202,37421;1010,867658
246;-281,589353;-373,095454;1364,947222;-320,550264;-381,485851;1212,495218;-372,953586;-302,304389;1112,706457;-229,830861;-287,27633;1527,36769;-397,925494;-201,056225;1009,057833
247;-281,987213;-369,683925;1364,401852;-320,616407;-378,590581;1211,925521;-373,366972;-300,622163;1111,447316;-230,827938;-283,164006;1526,800559;-398,742035;-200,21505;1007,084004
248;-282,284659;-366,258755;1363,684622;-320,612509;-375,950845;1211,355557;-373,609012;-299,015493;1110,16165;-231,711386;-279,119344;1526,048411;-399,366033;-199,669108;1004,890398
249;-282,595516;-362,889485;1363,000689;-320,425556;-373,448081;1210,813513;-373,864458;-297,655042;1108,972159;-232,574355;-275,061448;1525,209941;-399,840201;-199,394934;1002,419129
250;-282,842897;-359,593755;1362,384952;-320,066584;-371,209634;1210,25355;-374,096998;-296,567134;1107,812494;-233,437256;-270,88777;1524,572753;-400,413543;-199,628354;999,925579
